Matched_RM,Crop,Year,Weighted_Avg_Yield
BRENDA-WASKADA,FIELD PEAS,2019,53.7
BRENDA-WASKADA,FIELD PEAS,2021,37.0
BRENDA-WASKADA,FIELD PEAS,2022,56.6
BRENDA-WASKADA,FIELD PEAS,2023,50.8
BRENDA-WASKADA,OATS,2004,104.33157894736843
BRENDA-WASKADA,OATS,2005,52.32740727842591
BRENDA-WASKADA,OATS,2006,80.0046572056766
BRENDA-WASKADA,OATS,2007,99.62287252263273
BRENDA-WASKADA,OATS,2008,82.38246415956783
BRENDA-WASKADA,OATS,2009,103.6601851851852
BRENDA-WASKADA,OATS,2010,85.4
BRENDA-WASKADA,OATS,2011,66.1
BRENDA-WASKADA,OATS,2012,81.7
BRENDA-WASKADA,OATS,2013,112.05191186001296
BRENDA-WASKADA,OATS,2014,83.76001863932899
BRENDA-WASKADA,OATS,2015,84.07864685877931
BRENDA-WASKADA,OATS,2016,100.44684719535782
BRENDA-WASKADA,OATS,2017,101.71112427788476
BRENDA-WASKADA,OATS,2018,97.23720215219062
BRENDA-WASKADA,OATS,2019,100.48173646578142
BRENDA-WASKADA,OATS,2020,123.89906415604916
BRENDA-WASKADA,OATS,2021,68.76610051993067
BRENDA-WASKADA,OATS,2022,115.09275618374558
BRENDA-WASKADA,OATS,2023,107.43699303564114
BRENDA-WASKADA,RED SPRING WHEAT,2004,38.46309217424459
BRENDA-WASKADA,RED SPRING WHEAT,2005,24.129236810861823
BRENDA-WASKADA,RED SPRING WHEAT,2006,35.74018536841468
BRENDA-WASKADA,RED SPRING WHEAT,2007,35.608388058845456
BRENDA-WASKADA,RED SPRING WHEAT,2008,38.73236958501366
BRENDA-WASKADA,RED SPRING WHEAT,2009,54.01058543871089
BRENDA-WASKADA,RED SPRING WHEAT,2010,42.61980231355667
BRENDA-WASKADA,RED SPRING WHEAT,2011,29.395405405405405
BRENDA-WASKADA,RED SPRING WHEAT,2012,47.43368696578722
BRENDA-WASKADA,RED SPRING WHEAT,2013,56.164329041599814
BRENDA-WASKADA,RED SPRING WHEAT,2014,43.9170100459731
BRENDA-WASKADA,RED SPRING WHEAT,2015,49.97410763191528
BRENDA-WASKADA,RED SPRING WHEAT,2016,55.98498226347247
BRENDA-WASKADA,RED SPRING WHEAT,2017,57.75150932372559
BRENDA-WASKADA,RED SPRING WHEAT,2018,60.98385288664684
BRENDA-WASKADA,RED SPRING WHEAT,2019,59.30323211569236
BRENDA-WASKADA,RED SPRING WHEAT,2020,64.00758823658606
BRENDA-WASKADA,RED SPRING WHEAT,2021,47.584374215107076
BRENDA-WASKADA,RED SPRING WHEAT,2022,58.545543757343665
BRENDA-WASKADA,RED SPRING WHEAT,2023,55.21095293193934
BROKENHEAD,ARGENTINE CANOLA,2004,40.50520332363746
BROKENHEAD,ARGENTINE CANOLA,2005,9.771891799641606
BROKENHEAD,ARGENTINE CANOLA,2006,40.86272935779816
BROKENHEAD,ARGENTINE CANOLA,2007,18.311636951058993
BROKENHEAD,ARGENTINE CANOLA,2008,38.00644334505573
BROKENHEAD,ARGENTINE CANOLA,2009,29.48688583815029
BROKENHEAD,ARGENTINE CANOLA,2010,14.240401401720293
BROKENHEAD,ARGENTINE CANOLA,2011,30.10099456748851
BROKENHEAD,ARGENTINE CANOLA,2012,26.47133323105247
BROKENHEAD,ARGENTINE CANOLA,2013,46.094171254983856
BROKENHEAD,ARGENTINE CANOLA,2014,25.61489413680782
BROKENHEAD,ARGENTINE CANOLA,2015,41.821571879936805
BROKENHEAD,ARGENTINE CANOLA,2016,34.89454063213733
BROKENHEAD,ARGENTINE CANOLA,2017,56.824743975903615
BROKENHEAD,ARGENTINE CANOLA,2018,48.957456263711535
BROKENHEAD,ARGENTINE CANOLA,2019,47.926109462786435
BROKENHEAD,ARGENTINE CANOLA,2020,39.6808855463164
BROKENHEAD,ARGENTINE CANOLA,2021,29.52712588775061
BROKENHEAD,ARGENTINE CANOLA,2022,45.581527391892855
BROKENHEAD,ARGENTINE CANOLA,2023,51.9497542555742
BROKENHEAD,BARLEY,2004,70.06517172864035
BROKENHEAD,BARLEY,2005,13.131428571428572
BROKENHEAD,BARLEY,2006,66.13130090248734
BROKENHEAD,BARLEY,2007,25.490139087018548
BROKENHEAD,BARLEY,2008,55.78057416267942
BROKENHEAD,BARLEY,2009,61.211243243243246
BROKENHEAD,BARLEY,2010,17.984825870646766
BROKENHEAD,BARLEY,2012,56.199999999999996
BROKENHEAD,BARLEY,2013,100.89999999999999
BROKENHEAD,BARLEY,2014,32.4
BROKENHEAD,BARLEY,2015,91.3
BROKENHEAD,BARLEY,2016,59.1
BROKENHEAD,BARLEY,2017,104.3
BROKENHEAD,BARLEY,2018,84.7
BROKENHEAD,BARLEY,2019,98.4
BROKENHEAD,BARLEY,2020,92.3
BROKENHEAD,BARLEY,2023,116.0
BROKENHEAD,FIELD PEAS,2007,2.0
BROKENHEAD,FIELD PEAS,2023,59.9
BROKENHEAD,OATS,2004,92.21326991096477
BROKENHEAD,OATS,2005,28.221917475728155
BROKENHEAD,OATS,2006,85.02969273475638
BROKENHEAD,OATS,2007,57.897845915000964
BROKENHEAD,OATS,2008,83.25137880986938
BROKENHEAD,OATS,2009,70.47256285840318
BROKENHEAD,OATS,2010,44.20471471784708
BROKENHEAD,OATS,2011,71.66560756501181
BROKENHEAD,OATS,2012,77.65521640826873
BROKENHEAD,OATS,2013,84.1059427572646
BROKENHEAD,OATS,2014,87.27688056493707
BROKENHEAD,OATS,2015,108.36
BROKENHEAD,OATS,2016,101.61668092386655
BROKENHEAD,OATS,2017,133.9995863884189
BROKENHEAD,OATS,2018,135.6
BROKENHEAD,OATS,2019,104.69999999999999
BROKENHEAD,OATS,2020,111.33789455428374
BROKENHEAD,OATS,2021,83.6
BROKENHEAD,OATS,2022,121.46078069771015
BROKENHEAD,OATS,2023,106.443197586727
BROKENHEAD,RED SPRING WHEAT,2004,54.052195420186756
BROKENHEAD,RED SPRING WHEAT,2005,18.484503735325507
BROKENHEAD,RED SPRING WHEAT,2006,49.9144406993891
BROKENHEAD,RED SPRING WHEAT,2007,29.335690897184023
BROKENHEAD,RED SPRING WHEAT,2008,44.161688980432544
BROKENHEAD,RED SPRING WHEAT,2009,29.994501133786844
BROKENHEAD,RED SPRING WHEAT,2010,25.47588042850728
BROKENHEAD,RED SPRING WHEAT,2011,45.50018689093579
BROKENHEAD,RED SPRING WHEAT,2012,51.5990484845245
BROKENHEAD,RED SPRING WHEAT,2013,59.50013893023718
BROKENHEAD,RED SPRING WHEAT,2014,40.20293217103131
BROKENHEAD,RED SPRING WHEAT,2015,55.70164298700424
BROKENHEAD,RED SPRING WHEAT,2016,47.13987049028677
BROKENHEAD,RED SPRING WHEAT,2017,70.87590336134454
BROKENHEAD,RED SPRING WHEAT,2018,70.08487598682167
BROKENHEAD,RED SPRING WHEAT,2019,64.69520194672944
BROKENHEAD,RED SPRING WHEAT,2020,68.63945737568926
BROKENHEAD,RED SPRING WHEAT,2021,63.621547799696515
BROKENHEAD,RED SPRING WHEAT,2022,62.77989575214341
BROKENHEAD,RED SPRING WHEAT,2023,65.87814467086311
CARTIER,ARGENTINE CANOLA,2004,34.10682328968266
CARTIER,ARGENTINE CANOLA,2005,4.332871061522747
CARTIER,ARGENTINE CANOLA,2006,27.758833915007187
CARTIER,ARGENTINE CANOLA,2007,32.882885399608256
CARTIER,ARGENTINE CANOLA,2008,37.42706633447524
CARTIER,ARGENTINE CANOLA,2009,40.464521786790904
CARTIER,ARGENTINE CANOLA,2010,24.34181326568081
CARTIER,ARGENTINE CANOLA,2011,17.164151752530163
CARTIER,ARGENTINE CANOLA,2012,31.60329505915101
CARTIER,ARGENTINE CANOLA,2013,49.20628768644874
CARTIER,ARGENTINE CANOLA,2014,41.26232481751825
CARTIER,ARGENTINE CANOLA,2015,45.28486226939601
CARTIER,ARGENTINE CANOLA,2016,45.99422933893337
CARTIER,ARGENTINE CANOLA,2017,57.3892470577114
CARTIER,ARGENTINE CANOLA,2018,50.2222925170068
CARTIER,ARGENTINE CANOLA,2019,51.73756769192652
CARTIER,ARGENTINE CANOLA,2020,48.158460497377774
CARTIER,ARGENTINE CANOLA,2021,23.794239327802895
CARTIER,ARGENTINE CANOLA,2022,46.40262402218042
CARTIER,ARGENTINE CANOLA,2023,56.9644390841868
CARTIER,BARLEY,2004,83.4
CARTIER,BARLEY,2005,11.4
CARTIER,BARLEY,2006,69.1
CARTIER,BARLEY,2007,83.1
CARTIER,BARLEY,2008,83.7
CARTIER,BARLEY,2009,83.0
CARTIER,BARLEY,2010,48.679816944379255
CARTIER,BARLEY,2011,25.710795124782358
CARTIER,BARLEY,2012,79.78734626600736
CARTIER,BARLEY,2013,109.24038644282545
CARTIER,BARLEY,2014,74.31956468574222
CARTIER,BARLEY,2015,96.30003697313286
CARTIER,BARLEY,2016,92.8
CARTIER,BARLEY,2017,116.53913316582916
CARTIER,BARLEY,2018,73.5
CARTIER,BARLEY,2019,75.6
CARTIER,BARLEY,2020,103.06151797603196
CARTIER,BARLEY,2021,42.580777580422335
CARTIER,BARLEY,2022,96.56579831932773
CARTIER,FIELD PEAS,2010,42.5
CARTIER,FIELD PEAS,2012,41.2
CARTIER,FIELD PEAS,2013,58.9
CARTIER,FIELD PEAS,2019,52.6
CARTIER,FIELD PEAS,2021,37.2
CARTIER,OATS,2004,120.81325145442793
CARTIER,OATS,2005,31.97480922294248
CARTIER,OATS,2006,73.54736842105262
CARTIER,OATS,2007,125.75574900063117
CARTIER,OATS,2008,123.47996292291054
CARTIER,OATS,2009,131.6852982488997
CARTIER,OATS,2010,74.37598874731093
CARTIER,OATS,2011,44.06790248857288
CARTIER,OATS,2012,109.40963076923079
CARTIER,OATS,2013,132.5328164160401
CARTIER,OATS,2014,111.59277132164664
CARTIER,OATS,2015,129.69492866004964
CARTIER,OATS,2016,132.61551098783872
CARTIER,OATS,2017,166.3878173515982
CARTIER,OATS,2018,120.84977944780265
CARTIER,OATS,2019,116.51292055414193
CARTIER,OATS,2020,131.3268266379078
CARTIER,OATS,2021,70.42777534646243
CARTIER,OATS,2022,133.72377423931894
CARTIER,OATS,2023,96.84797297297297
CARTIER,RED SPRING WHEAT,2004,59.07658790011731
CARTIER,RED SPRING WHEAT,2005,12.945699018920813
CARTIER,RED SPRING WHEAT,2006,39.634916251210505
CARTIER,RED SPRING WHEAT,2007,51.748959838197045
CARTIER,RED SPRING WHEAT,2008,51.50698203320446
CARTIER,RED SPRING WHEAT,2009,53.11627338179063
CARTIER,RED SPRING WHEAT,2010,36.54591199699135
CARTIER,RED SPRING WHEAT,2011,26.26068200022886
CARTIER,RED SPRING WHEAT,2012,58.208432045641345
CARTIER,RED SPRING WHEAT,2013,65.47423842516221
CARTIER,RED SPRING WHEAT,2014,52.069687235086775
CARTIER,RED SPRING WHEAT,2015,60.495971476880094
CARTIER,RED SPRING WHEAT,2016,60.866061959252015
CARTIER,RED SPRING WHEAT,2017,81.72861814046061
CARTIER,RED SPRING WHEAT,2018,69.68868131868132
CARTIER,RED SPRING WHEAT,2019,67.39613425623612
CARTIER,RED SPRING WHEAT,2020,67.65674278328306
CARTIER,RED SPRING WHEAT,2021,51.65642378185069
CARTIER,RED SPRING WHEAT,2022,66.79974202308215
CARTIER,RED SPRING WHEAT,2023,70.78472768342675
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2004,31.151192140416278
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2005,28.058611002731176
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2006,34.98750273200157
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2007,29.436550764029306
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2008,42.71724618033928
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2009,42.97394124847002
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2010,42.67563725718907
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2011,28.246052198254567
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2012,29.33500082549117
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2013,43.4926011798198
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2014,40.91778705778502
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2015,43.393564616902346
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2016,35.66569959723632
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2017,47.55685003274394
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2018,45.35778506972929
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2019,43.623016832173334
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2020,39.59701972685888
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2021,32.94864358513189
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2022,35.12536139455782
CARTWRIGHT-ROBLIN,ARGENTINE CANOLA,2023,35.716902850589776
CARTWRIGHT-ROBLIN,BARLEY,2004,75.8769705396715
CARTWRIGHT-ROBLIN,BARLEY,2005,48.0084923500086
CARTWRIGHT-ROBLIN,BARLEY,2006,63.49704336399474
CARTWRIGHT-ROBLIN,BARLEY,2007,63.45732791744429
CARTWRIGHT-ROBLIN,BARLEY,2008,78.52086847860043
CARTWRIGHT-ROBLIN,BARLEY,2009,79.13300041614649
CARTWRIGHT-ROBLIN,BARLEY,2010,76.27280736884262
CARTWRIGHT-ROBLIN,BARLEY,2011,32.15009416195857
CARTWRIGHT-ROBLIN,BARLEY,2012,62.28394267866985
CARTWRIGHT-ROBLIN,BARLEY,2013,81.42433515482695
CARTWRIGHT-ROBLIN,BARLEY,2014,74.34902723735408
CARTWRIGHT-ROBLIN,BARLEY,2015,82.54305906108026
CARTWRIGHT-ROBLIN,BARLEY,2016,79.12163020465773
CARTWRIGHT-ROBLIN,BARLEY,2017,66.4
CARTWRIGHT-ROBLIN,BARLEY,2018,92.3
CARTWRIGHT-ROBLIN,BARLEY,2019,94.31523972602741
CARTWRIGHT-ROBLIN,BARLEY,2020,82.40977917981071
CARTWRIGHT-ROBLIN,BARLEY,2021,60.28874045801527
CARTWRIGHT-ROBLIN,BARLEY,2022,80.92901839025556
CARTWRIGHT-ROBLIN,BARLEY,2023,78.63262382316823
CARTWRIGHT-ROBLIN,FIELD PEAS,2016,28.8
CARTWRIGHT-ROBLIN,FIELD PEAS,2021,32.15801699716714
CARTWRIGHT-ROBLIN,FIELD PEAS,2023,47.5
CARTWRIGHT-ROBLIN,OATS,2004,90.47270160025101
CARTWRIGHT-ROBLIN,OATS,2005,44.238579350409296
CARTWRIGHT-ROBLIN,OATS,2006,79.8155923566879
CARTWRIGHT-ROBLIN,OATS,2007,92.8873543740733
CARTWRIGHT-ROBLIN,OATS,2008,100.44296141814388
CARTWRIGHT-ROBLIN,OATS,2009,106.88435754189945
CARTWRIGHT-ROBLIN,OATS,2010,69.69670920080591
CARTWRIGHT-ROBLIN,OATS,2012,64.31512158054713
CARTWRIGHT-ROBLIN,OATS,2013,110.07167889160556
CARTWRIGHT-ROBLIN,OATS,2014,104.00474226804123
CARTWRIGHT-ROBLIN,OATS,2015,101.58486416558861
CARTWRIGHT-ROBLIN,OATS,2016,109.7
CARTWRIGHT-ROBLIN,OATS,2017,132.6610196924737
CARTWRIGHT-ROBLIN,OATS,2018,118.16215978928884
CARTWRIGHT-ROBLIN,OATS,2019,106.0
CARTWRIGHT-ROBLIN,OATS,2020,111.22780667897298
CARTWRIGHT-ROBLIN,OATS,2021,90.32885186407127
CARTWRIGHT-ROBLIN,OATS,2022,129.38313685289594
CARTWRIGHT-ROBLIN,OATS,2023,95.28967561911405
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2004,47.1239116979575
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2005,33.19534699482412
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2006,37.96175317888869
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2007,38.022605646798304
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2008,51.11273878150786
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2009,56.256317395727365
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2010,47.76255468781944
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2011,31.622141860170025
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2012,47.57877336693971
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2013,58.5303114080559
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2014,57.441645747267295
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2015,56.792239604031934
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2016,54.13147124651715
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2017,66.213709864245
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2018,66.9628870750589
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2019,60.595696243324525
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2020,60.5219473967772
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2021,53.16067956875221
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2022,59.92563954828301
CARTWRIGHT-ROBLIN,RED SPRING WHEAT,2023,55.4234708329645
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2004,27.7
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2005,28.26167626359565
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2006,34.718132854578094
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2007,21.100000000000005
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2008,37.72463768115942
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2009,37.89606700655499
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2010,31.911428571428573
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2011,29.61389496717724
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2012,23.863820146392474
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2013,43.171818746120415
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2014,34.45955545371219
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2015,45.162750556792865
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2016,46.47637813211845
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2017,36.294340374651256
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2018,44.21423271500843
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2019,30.63982543640898
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2020,34.16218260399784
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2021,32.04649585531274
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2022,35.42104221635884
CLANWILLIAM-ERICKSON,ARGENTINE CANOLA,2023,38.59101278949187
CLANWILLIAM-ERICKSON,BARLEY,2004,51.36544850498339
CLANWILLIAM-ERICKSON,BARLEY,2005,34.4
CLANWILLIAM-ERICKSON,BARLEY,2006,71.2109353187529
CLANWILLIAM-ERICKSON,BARLEY,2007,34.00807256235827
CLANWILLIAM-ERICKSON,BARLEY,2008,71.3
CLANWILLIAM-ERICKSON,BARLEY,2009,73.7
CLANWILLIAM-ERICKSON,BARLEY,2010,44.219375
CLANWILLIAM-ERICKSON,BARLEY,2012,39.378468208092485
CLANWILLIAM-ERICKSON,BARLEY,2013,75.8
CLANWILLIAM-ERICKSON,BARLEY,2014,57.317850098619324
CLANWILLIAM-ERICKSON,BARLEY,2015,47.58790849673203
CLANWILLIAM-ERICKSON,BARLEY,2016,69.84035087719299
CLANWILLIAM-ERICKSON,BARLEY,2017,71.3
CLANWILLIAM-ERICKSON,BARLEY,2018,60.9
CLANWILLIAM-ERICKSON,BARLEY,2019,47.10000000000001
CLANWILLIAM-ERICKSON,BARLEY,2020,64.74981132075472
CLANWILLIAM-ERICKSON,BARLEY,2021,68.11023622047244
CLANWILLIAM-ERICKSON,BARLEY,2022,53.9
CLANWILLIAM-ERICKSON,BARLEY,2023,86.0
CLANWILLIAM-ERICKSON,OATS,2009,47.3
CLANWILLIAM-ERICKSON,OATS,2011,63.5
CLANWILLIAM-ERICKSON,OATS,2013,104.3
CLANWILLIAM-ERICKSON,OATS,2014,93.4
CLANWILLIAM-ERICKSON,OATS,2015,86.4
CLANWILLIAM-ERICKSON,OATS,2016,51.41003745318351
CLANWILLIAM-ERICKSON,OATS,2020,53.3
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2004,29.2736395214203
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2005,25.94209748892171
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2006,46.28181818181818
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2007,27.7
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2008,59.7
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2009,43.679729729729736
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2010,32.58626320845341
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2011,42.1
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2012,48.6516168395363
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2013,58.8635879691243
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2014,45.86567263088138
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2015,46.763792754503136
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2016,49.036374607772146
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2017,60.353429893381616
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2018,49.7914537255744
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2019,35.04072821008539
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2020,46.50099601593625
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2021,54.01162727519696
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2022,54.63026848105922
CLANWILLIAM-ERICKSON,RED SPRING WHEAT,2023,64.7173775671406
COLDWELL,BARLEY,2007,51.3
COLDWELL,BARLEY,2012,37.1
COLDWELL,BARLEY,2013,56.6
COLDWELL,BARLEY,2015,54.4
COLDWELL,OATS,2004,124.8
COLDWELL,OATS,2010,80.5
COLDWELL,OATS,2013,83.2
COLDWELL,OATS,2017,73.7
COLDWELL,OATS,2018,31.7
COLDWELL,OATS,2021,9.4
COLDWELL,OATS,2023,48.8
CORNWALLIS,ARGENTINE CANOLA,2004,29.35883620689655
CORNWALLIS,ARGENTINE CANOLA,2005,31.08328467153285
CORNWALLIS,ARGENTINE CANOLA,2006,33.80118662351672
CORNWALLIS,ARGENTINE CANOLA,2007,30.130279823269515
CORNWALLIS,ARGENTINE CANOLA,2008,38.779043032468536
CORNWALLIS,ARGENTINE CANOLA,2009,46.135204599256
CORNWALLIS,ARGENTINE CANOLA,2010,42.040014388489205
CORNWALLIS,ARGENTINE CANOLA,2011,25.3
CORNWALLIS,ARGENTINE CANOLA,2012,30.0646933560477
CORNWALLIS,ARGENTINE CANOLA,2013,41.82044714564793
CORNWALLIS,ARGENTINE CANOLA,2014,37.31176350870052
CORNWALLIS,ARGENTINE CANOLA,2015,41.154820792286735
CORNWALLIS,ARGENTINE CANOLA,2016,42.961907412561466
CORNWALLIS,ARGENTINE CANOLA,2017,52.09280931365089
CORNWALLIS,ARGENTINE CANOLA,2018,42.992756101352406
CORNWALLIS,ARGENTINE CANOLA,2019,41.89548417572036
CORNWALLIS,ARGENTINE CANOLA,2020,42.68141158221302
CORNWALLIS,ARGENTINE CANOLA,2021,38.87664480222619
CORNWALLIS,ARGENTINE CANOLA,2022,30.742853091321606
CORNWALLIS,ARGENTINE CANOLA,2023,47.59928988764046
CORNWALLIS,BARLEY,2004,67.61828521434822
CORNWALLIS,BARLEY,2005,52.21674612634088
CORNWALLIS,BARLEY,2006,58.66616685890042
CORNWALLIS,BARLEY,2007,55.40297773923099
CORNWALLIS,BARLEY,2008,69.15140684410646
CORNWALLIS,BARLEY,2009,57.343864272772194
CORNWALLIS,BARLEY,2010,61.51923076923077
CORNWALLIS,BARLEY,2011,17.4
CORNWALLIS,BARLEY,2012,37.6
CORNWALLIS,BARLEY,2013,50.67452934662237
CORNWALLIS,BARLEY,2014,54.1
CORNWALLIS,BARLEY,2015,49.07027118644067
CORNWALLIS,BARLEY,2016,41.8
CORNWALLIS,BARLEY,2020,86.5
CORNWALLIS,BARLEY,2022,93.5
CORNWALLIS,FIELD PEAS,2004,45.5
CORNWALLIS,FIELD PEAS,2005,28.5
CORNWALLIS,OATS,2004,95.7
CORNWALLIS,OATS,2005,55.8
CORNWALLIS,OATS,2008,127.7
CORNWALLIS,OATS,2014,49.5
CORNWALLIS,OATS,2015,60.60000000000001
CORNWALLIS,OATS,2019,43.7
CORNWALLIS,RED SPRING WHEAT,2004,48.777004052354556
CORNWALLIS,RED SPRING WHEAT,2005,33.654337424589144
CORNWALLIS,RED SPRING WHEAT,2006,38.04204348662691
CORNWALLIS,RED SPRING WHEAT,2007,37.85163129973475
CORNWALLIS,RED SPRING WHEAT,2008,47.02539892265474
CORNWALLIS,RED SPRING WHEAT,2009,53.88996818101467
CORNWALLIS,RED SPRING WHEAT,2010,46.718429609793425
CORNWALLIS,RED SPRING WHEAT,2011,38.22964256920183
CORNWALLIS,RED SPRING WHEAT,2012,41.461084634346754
CORNWALLIS,RED SPRING WHEAT,2013,56.93085889063405
CORNWALLIS,RED SPRING WHEAT,2014,42.931046141607
CORNWALLIS,RED SPRING WHEAT,2015,46.421295411089865
CORNWALLIS,RED SPRING WHEAT,2016,50.84511342734518
CORNWALLIS,RED SPRING WHEAT,2017,58.962459763948495
CORNWALLIS,RED SPRING WHEAT,2018,55.2
CORNWALLIS,RED SPRING WHEAT,2019,64.7
CORNWALLIS,RED SPRING WHEAT,2020,49.4
CORNWALLIS,RED SPRING WHEAT,2021,55.44409978510698
CORNWALLIS,RED SPRING WHEAT,2022,55.878033898305084
CORNWALLIS,RED SPRING WHEAT,2023,62.00154001283343
DAUPHIN,ARGENTINE CANOLA,2004,38.15128057769671
DAUPHIN,ARGENTINE CANOLA,2005,30.206133956165804
DAUPHIN,ARGENTINE CANOLA,2006,35.16708910118931
DAUPHIN,ARGENTINE CANOLA,2007,23.6177772238308
DAUPHIN,ARGENTINE CANOLA,2008,40.05656168640297
DAUPHIN,ARGENTINE CANOLA,2009,41.29883958667182
DAUPHIN,ARGENTINE CANOLA,2010,13.066425091457601
DAUPHIN,ARGENTINE CANOLA,2011,25.558580901856764
DAUPHIN,ARGENTINE CANOLA,2012,22.245986051720628
DAUPHIN,ARGENTINE CANOLA,2013,29.82384109311741
DAUPHIN,ARGENTINE CANOLA,2014,23.16268278460572
DAUPHIN,ARGENTINE CANOLA,2015,44.90466825755316
DAUPHIN,ARGENTINE CANOLA,2016,44.0211087565794
DAUPHIN,ARGENTINE CANOLA,2017,45.304821889705686
DAUPHIN,ARGENTINE CANOLA,2018,45.78305492146519
DAUPHIN,ARGENTINE CANOLA,2019,40.49995273655355
DAUPHIN,ARGENTINE CANOLA,2020,35.486737749902005
DAUPHIN,ARGENTINE CANOLA,2021,31.084140665125837
DAUPHIN,ARGENTINE CANOLA,2022,34.288431658433616
DAUPHIN,ARGENTINE CANOLA,2023,45.46799283637274
DAUPHIN,BARLEY,2004,73.74094913896676
DAUPHIN,BARLEY,2005,42.21729131175468
DAUPHIN,BARLEY,2006,53.94609491381145
DAUPHIN,BARLEY,2007,53.40784844384304
DAUPHIN,BARLEY,2008,73.71752577319589
DAUPHIN,BARLEY,2009,58.06553695385872
DAUPHIN,BARLEY,2010,32.5
DAUPHIN,BARLEY,2012,32.8536252354049
DAUPHIN,BARLEY,2013,46.2
